-2.23 1.7843 -0.7646
-2.225 1.7765 -0.7046
-2.22 1.7688 -0.6446
-2.215 1.761 -0.5846
-2.21 1.7533 -0.5246
-2.205 1.7455 -0.4646
-2.2 1.7377 -0.4046
-2.195 1.7299 -0.3446
-2.19 1.7221 -0.2846
-2.185 1.7143 -0.2246
-2.18 1.7064 -0.1646
-2.175 1.6986 -0.1046
-2.17 1.6907 -0.0446
-2.165 1.6829 0.0154
-2.16 1.675 0.0754
-2.155 1.6671 0.1354
-2.15 1.6592 0.1954
-2.145 1.6513 0.2554
-2.14 1.6434 0.3154
-2.135 1.6355 0.3754
-2.13 1.6276 0.4354
-2.125 1.6197 0.4954
-2.12 1.6117 0.5554
-2.115 1.6037 0.6154
-2.11 1.5958 0.6754
-2.105 1.5878 0.7354
-2.1 1.5798 0.7954
-2.095 1.5718 0.8554
-2.09 1.5638 0.9154
-2.085 1.5558 0.9754
-2.08 1.5478 1.0354
-2.075 1.5397 1.0954
-2.07 1.5317 1.1554
-2.065 1.5236 1.2154
-2.06 1.5156 1.2754
-2.055 1.5075 1.3354
-2.05 1.4994 1.3954
-2.045 1.4913 1.4554
-2.04 1.4832 1.5154
-2.035 1.4751 1.5754
-2.03 1.467 1.6354
-2.025 1.4588 1.6954
-2.02 1.4507 1.7554
-2.015 1.4425 1.8154
-2.01 1.4344 1.8754
-2.005 1.4262 1.9354
-2 1.418 1.9954
-1.995 1.4098 2.0554
-1.99 1.4016 2.1155
-1.985 1.3934 2.1755
-1.98 1.3852 2.2355
-1.975 1.377 2.2955
-1.97 1.3687 2.3555
-1.965 1.3605 2.4155
-1.96 1.3522 2.4755
-1.955 1.3439 2.5355
-1.95 1.3356 2.5955
-1.945 1.3274 2.6555
-1.94 1.3191 2.7155
-1.935 1.3107 2.7755
-1.93 1.3024 2.8355
-1.925 1.2941 2.8955
-1.92 1.2858 2.9555
-1.915 1.2774 3.0155
-1.91 1.269 3.0755
-1.905 1.2607 3.1355
-1.9 1.2523 3.1955
-1.895 1.2439 3.2555
-1.89 1.2355 3.3155
-1.885 1.2271 3.3755
-1.88 1.2187 3.4355
-1.875 1.2103 3.4955
-1.87 1.2018 3.5555
-1.865 1.1934 3.6155
-1.86 1.1849 3.6755
-1.855 1.1764 3.7355
-1.85 1.168 3.7955
-1.845 1.1595 3.8555
-1.84 1.151 3.9155
-1.835 1.1425 3.9755
-1.83 1.134 4.0355
-1.825 1.1254 4.0955
-1.82 1.1169 4.1555
-1.815 1.1083 4.2155
-1.81 1.0998 4.2755
-1.805 1.0912 4.3355
-1.8 1.0827 4.3955
-1.795 1.0741 4.4555
-1.79 1.0655 4.5155
-1.785 1.0569 4.5755
-1.78 1.0483 4.6355
-1.775 1.0396 4.6955
-1.77 1.031 4.7555
-1.765 1.0223 4.8155
-1.76 1.0137 4.8755
-1.755 1.005 4.9355
-1.75 0.9964 4.9955
-1.745 0.9877 5.0555
-1.74 0.979 5.1156
-1.735 0.9703 5.1756
-1.73 0.9616 5.2356
-1.725 0.9528 5.2956
-1.72 0.9441 5.3556
-1.715 0.9354 5.4156
-1.71 0.9266 5.4756
-1.705 0.9179 5.5356
-1.7 0.9091 5.5956
-1.695 0.9003 5.6556
-1.69 0.8915 5.7156
-1.685 0.8827 5.7756
-1.68 0.8739 5.8356
-1.675 0.8651 5.8956
-1.67 0.8562 5.9556
-1.665 0.8474 6.0156
-1.66 0.8386 6.0756
-1.655 0.8297 6.1356
-1.65 0.8208 6.1956
-1.645 0.8119 6.2556
-1.64 0.8031 6.3156
-1.635 0.7942 6.3756
-1.63 0.7852 6.4356
-1.625 0.7763 6.4956
-1.62 0.7674 6.5556
-1.6149 0.7585 6.6156
-1.6099 0.7495 6.6756
-1.6049 0.7406 6.7356
-1.5999 0.7316 6.7956
-1.5949 0.7226 6.8556
-1.5899 0.7136 6.9156
-1.5849 0.7046 6.9756
-1.5799 0.6956 7.0356
-1.5749 0.6866 7.0956
-1.5699 0.6776 7.1556
-1.5649 0.6685 7.2156
-1.5599 0.6595 7.2756
-1.5549 0.6504 7.3356
-1.5499 0.6414 7.3956
-1.5449 0.6323 7.4556
-1.5399 0.6232 7.5156
-1.5349 0.6141 7.5756
-1.5299 0.605 7.6356
-1.5249 0.5959 7.6956
-1.5199 0.5868 7.7556
-1.5149 0.5776 7.8156
-1.5099 0.5685 7.8756
-1.5049 0.5593 7.9356
-1.4999 0.5502 7.9956
-1.4949 0.541 8.0556
-1.4899 0.5318 8.1157
-1.4849 0.5226 8.1757
-1.4799 0.5134 8.2357
-1.4749 0.5042 8.2957
-1.4699 0.495 8.3557
-1.4649 0.4857 8.4157
-1.4599 0.4765 8.4757
-1.4549 0.4672 8.5357
-1.4499 0.458 8.5957
-1.4449 0.4487 8.6557
-1.4399 0.4394 8.7157
-1.4349 0.4301 8.7757
-1.4299 0.4208 8.8357
-1.4249 0.4115 8.8957
-1.4199 0.4022 8.9557
-1.4149 0.3929 9.0157
-1.4099 0.3835 9.0757
-1.4049 0.3742 9.1357
-1.3999 0.3648 9.1957
-1.3949 0.3555 9.2557
-1.3899 0.3461 9.3157
-1.3849 0.3367 9.3757
-1.3799 0.3273 9.4357
-1.3749 0.3179 9.4957
-1.3699 0.3085 9.5557
-1.3649 0.299 9.6157
-1.3599 0.2896 9.6757
-1.3549 0.2801 9.7357
-1.3499 0.2707 9.7957
-1.3449 0.2612 9.8557
-1.3399 0.2517 9.9157
-1.3349 0.2422 9.9757
-1.3299 0.2327 10.0357
-1.3249 0.2232 10.0957
-1.3199 0.2137 10.1557
-1.3149 0.2042 10.2157
-1.3099 0.1947 10.2757
-1.3049 0.1851 10.3357
-1.2999 0.1756 10.3957
-1.2949 0.166 10.4557
-1.2899 0.1564 10.5157
-1.2849 0.1468 10.5757
-1.2799 0.1372 10.6357
-1.2749 0.1276 10.6957
-1.2699 0.118 10.7557
-1.2649 0.1084 10.8157
-1.2599 0.0988 10.8757
-1.2549 0.0891 10.9357
-1.2499 0.0795 10.9957
-1.2449 0.0698 11.0557
-1.2399 0.0601 11.1158
-1.2349 0.0504 11.1758
-1.2299 0.0407 11.2358
-1.2249 0.031 11.2958
-1.2199 0.0213 11.3558
-1.2149 0.0116 11.4158
-1.2099 0.0019 11.4758
-1.209 -0 11.4872
-1.209 0 11.4872
-1.204 0.0068 11.5472
-1.199 0.0136 11.6072
-1.194 0.0204 11.6672
-1.189 0.0272 11.7272
-1.184 0.034 11.7872
-1.179 0.0407 11.8472
-1.174 0.0475 11.9072
-1.169 0.0542 11.9672
-1.164 0.061 12.0272
-1.159 0.0677 12.0873
-1.154 0.0744 12.1473
-1.149 0.0811 12.2073
-1.144 0.0878 12.2673
-1.139 0.0945 12.3273
-1.134 0.1012 12.3873
-1.129 0.1078 12.4473
-1.124 0.1145 12.5073
-1.119 0.1211 12.5673
-1.114 0.1278 12.6273
-1.109 0.1344 12.6873
-1.104 0.141 12.7473
-1.099 0.1476 12.8073
-1.094 0.1542 12.8673
-1.089 0.1608 12.9273
-1.084 0.1674 12.9873
-1.079 0.174 13.0473
-1.074 0.1805 13.1073
-1.069 0.1871 13.1673
-1.064 0.1936 13.2273
-1.059 0.2001 13.2873
-1.054 0.2066 13.3473
-1.049 0.2132 13.4073
-1.044 0.2197 13.4673
-1.039 0.2261 13.5273
-1.034 0.2326 13.5873
-1.029 0.2391 13.6473
-1.024 0.2455 13.7073
-1.019 0.252 13.7673
-1.014 0.2584 13.8273
-1.009 0.2649 13.8873
-1.004 0.2713 13.9473
-0.999 0.2777 14.0073
-0.994 0.2841 14.0673
-0.989 0.2905 14.1273
-0.984 0.2969 14.1873
-0.979 0.3032 14.2473
-0.974 0.3096 14.3073
-0.969 0.316 14.3673
-0.964 0.3223 14.4273
-0.959 0.3286 14.4873
-0.954 0.335 14.5473
-0.949 0.3413 14.6073
-0.944 0.3476 14.6673
-0.939 0.3539 14.7273
-0.934 0.3601 14.7873
-0.929 0.3664 14.8473
-0.924 0.3727 14.9073
-0.919 0.3789 14.9673
-0.914 0.3852 15.0273
-0.909 0.3914 15.0874
-0.904 0.3976 15.1474
-0.899 0.4039 15.2074
-0.894 0.4101 15.2674
-0.889 0.4163 15.3274
-0.884 0.4224 15.3874
-0.879 0.4286 15.4474
-0.874 0.4348 15.5074
-0.869 0.4409 15.5674
-0.864 0.4471 15.6274
-0.859 0.4532 15.6874
-0.854 0.4593 15.7474
-0.849 0.4655 15.8074
-0.844 0.4716 15.8674
-0.839 0.4777 15.9274
-0.834 0.4838 15.9874
-0.829 0.4898 16.0474
-0.824 0.4959 16.1074
-0.819 0.502 16.1674
-0.814 0.508 16.2274
-0.809 0.514 16.2874
-0.804 0.5201 16.3474
-0.799 0.5261 16.4074
-0.794 0.5321 16.4674
-0.789 0.5381 16.5274
-0.784 0.5441 16.5874
-0.779 0.5501 16.6474
-0.774 0.556 16.7074
-0.769 0.562 16.7674
-0.764 0.5679 16.8274
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
-0.759 0.5739 16.885
