625,308,621,308
624,308,620,308
623,308,619,308
622,308,616,307
620,276,616,307
619,307,615,307
618,307,614,307
617,307,613,307
616,307,611,306
615,306,611,306
613,307,609,306
612,306,608,305
611,306,606,306
610,306,606,305
608,306,605,275
607,304,603,305
607,304,602,305
606,304,600,275
603,304,599,304
603,304,598,304
602,304,598,303
601,303,597,303
600,303,595,303
598,302,594,303
597,303,593,303
596,303,592,302
595,302,591,302
594,302,588,273
592,301,588,302
591,301,587,302
590,301,586,301
589,301,585,301
588,301,584,301
587,271,582,301
586,300,581,300
584,301,580,300
583,300,579,300
582,300,578,300
581,299,577,299
580,299,576,299
579,299,574,298
577,299,573,299
576,298,572,299
575,298,571,298
574,298,570,298
573,298,568,297
572,297,568,271
571,297,566,269
570,297,565,297
568,297,564,297
567,296,563,296
566,296,562,296
565,296,560,296
564,296,559,296
563,270,558,269
561,295,557,295
561,295,556,295
559,295,555,295
558,295,554,295
557,294,553,294
556,294,552,294
555,294,551,294
553,294,549,269
552,294,548,294
551,293,547,293
550,293,546,293
549,293,545,292
548,293,543,267
546,293,553,268
545,293,541,292
544,292,540,292
543,291,539,292
542,291,538,291
541,291,536,291
540,291,536,291
539,291,534,290
537,291,533,267
536,291,533,290
536,290,531,290
534,290,530,290
532,290,529,290
532,289,528,289
531,289,527,289
529,289,526,288
529,289,524,288
527,266,523,265
527,266,522,266
525,288,520,287
536,288,520,288
523,287,519,288
522,287,517,287
521,287,517,287
520,287,527,286
518,287,514,286
517,265,513,286
516,287,513,287
515,286,510,285
514,285,510,286
513,285,509,285
512,285,507,285
511,285,507,285
510,285,505,284
508,285,504,264
507,284,503,284
506,285,502,284
505,284,501,284
505,283,500,261
503,263,499,283
502,283,498,283
500,283,496,282
499,283,495,283
499,283,495,282
497,282,494,282
497,282,493,282
495,282,491,282
507,261,490,282
494,260,489,281
492,260,488,281
491,281,487,281
490,281,486,281
489,280,485,280
488,280,484,280
487,280,483,280
486,280,482,280
485,279,481,260
484,279,480,279
483,279,479,280
481,279,477,279
480,279,476,279
480,278,475,278
478,278,474,278
477,278,473,278
476,278,472,278
475,278,471,278
474,277,469,277
473,277,469,277
472,277,468,277
471,277,467,276
469,276,465,276
469,276,465,276
467,276,464,276
466,276,462,276
466,275,461,276
464,275,460,275
463,275,459,275
462,275,458,275
461,275,457,275
460,274,456,274
459,274,455,274
458,274,454,274
457,273,453,273
456,273,451,258
455,273,451,273
454,273,450,273
452,273,448,273
452,272,447,273
450,272,447,272
449,272,445,273
448,256,444,272
447,272,443,272
446,272,442,272
445,271,441,271
444,271,440,271
443,271,439,256
442,271,438,271
441,271,436,271
440,270,435,271
439,270,435,270
438,270,434,269
437,270,433,270
436,269,431,255
435,269,431,269
434,269,430,269
433,268,428,269
432,268,428,268
430,254,426,254
430,268,426,269
428,268,424,268
427,267,423,268
426,254,422,268
426,267,421,267
424,267,420,267
423,267,419,267
422,267,418,267
421,266,417,266
420,266,416,266
419,266,415,266
418,266,414,266
417,265,412,266
415,265,411,265
415,265,411,265
414,265,409,264
412,251,409,265
411,265,407,264
410,264,406,264
409,251,406,264
409,263,405,263
408,251,404,251
406,252,402,263
405,264,402,263
405,263,401,263
404,262,400,262
416,249,398,251
401,262,397,262
401,262,396,262
399,262,395,262
399,261,395,261
398,261,393,249
410,249,393,261
395,261,392,262
394,261,390,261
394,260,390,260
393,260,388,260
392,260,387,260
390,260,386,249
389,260,385,260
389,259,385,259
387,260,383,260
386,259,382,259
385,259,396,247
384,259,380,259
384,258,380,258
382,259,378,259
381,258,377,258
380,248,376,247
379,258,375,258
378,257,374,257
377,257,373,257
376,257,372,257
375,257,371,257
374,257,370,257
373,257,369,256
372,256,368,256
371,247,367,247
370,256,366,256
369,256,365,256
368,246,364,255
367,255,363,255
367,256,362,255
365,255,361,255
365,254,361,254
364,254,359,246
363,254,358,254
362,254,358,246
360,254,357,254
359,253,356,253
359,253,354,245
357,253,353,253
356,253,353,253
355,253,352,253
355,252,351,253
354,252,350,252
352,252,348,252
352,252,348,252
351,251,346,251
350,252,346,252
349,243,345,251
347,252,344,251
347,251,343,251
345,250,341,250
345,242,341,251
343,250,339,251
343,250,339,250
342,250,338,250
340,250,336,249
340,250,336,250
339,250,335,249
338,249,334,249
337,249,333,249
336,249,332,249
335,249,331,249
334,248,331,248
333,248,329,248
332,248,329,248
331,248,327,248
331,247,327,247
329,247,326,247
328,243,325,247
327,247,323,247
327,247,323,246
326,246,322,247
324,242,321,242
323,247,319,247
323,246,319,246
321,245,317,245
321,242,316,246
319,245,316,245
319,245,315,245
318,245,314,245
316,244,313,245
316,245,322,238
315,244,312,244
314,244,311,244
313,244,309,244
312,244,308,244
311,244,308,243
311,243,307,243
310,243,306,243
308,243,305,243
307,243,304,243
307,242,302,242
305,242,302,238
304,243,301,242
304,242,300,242
302,238,299,242
302,242,304,241
301,241,297,241
300,241,296,241
299,241,295,241
298,241,294,241
297,241,294,241
296,240,292,241
295,240,291,241
294,240,290,240
293,240,290,240
293,240,289,240
292,240,288,240
291,240,287,240
290,240,286,240
289,239,289,235
291,236,284,239
287,239,287,238
287,238,282,239
285,239,281,238
284,238,281,238
283,238,280,238
283,237,279,238
282,234,277,238
280,238,277,237
280,237,276,237
279,237,275,237
278,237,274,237
277,237,274,236
276,235,272,235
