-3.85542168674699,-0.933499515302593,-13.9277108433735
-4.0506329113924,-1.99342354139386,-14.5822784810127
-3.95061728395062,-1.45037604654463,-14.1234567901235
-3.85542168674699,-0.933499515302593,-13.6867469879518
-3.90123456790124,-1.45037604654463,-13.9753086419753
-3.76190476190476,-0.684291187739465,-13.3809523809524
-3.85365853658537,-1.1887860947575,-13.6585365853659
-3.71764705882353,-0.440946585530767,-13.0352941176471
-3.80722891566265,-0.933499515302593,-13.3012048192771
-3.12871287128713,2.79722317059292,-10.8910891089109
-3.09803921568627,2.96587784539103,-10.7058823529412
-3.05882352941176,2.96587784539103,-10.6274509803922
-3.08910891089109,2.79722317059292,-10.6930693069307
-3.05882352941176,2.96587784539103,-10.4705882352941
-3.05882352941176,2.96587784539103,-10.4313725490196
-3.08910891089109,2.79722317059292,-10.4950495049505
-3.05882352941176,2.96587784539103,-10.3137254901961
-2.99029126213592,3.1312576721348,-10.0970873786408
-2.99029126213592,3.1312576721348,-10.0582524271845
-3.01960784313725,2.96587784539103,-10.1176470588235
-2.98039215686274,2.96587784539103,-10.0392156862745
-3.04950495049505,2.79722317059292,-10.0990099009901
-3.00990099009901,2.79722317059292,-10.0594059405941
-3.04950495049505,2.79722317059292,-9.98019801980198
-3.04,2.62519540229885,-10
-3.00990099009901,2.79722317059292,-9.86138613861386
-3.00990099009901,2.79722317059292,-9.78217821782178
-3.00990099009901,2.79722317059292,-9.7029702970297
-3.00990099009901,2.79722317059292,-9.66336633663366
-2.98039215686274,2.96587784539103,-9.49019607843137
-1.74257425742574,2.79722317059292,-9.54455445544554
-2.97029702970297,2.79722317059292,-9.46534653465346
-2.93069306930693,2.79722317059292,-9.42574257425743
-2.97029702970297,2.79722317059292,-9.30693069306931
-2.97029702970297,2.79722317059292,-9.26732673267327
-2.9126213592233,3.1312576721348,-8.97087378640777
-2.97029702970297,2.79722317059292,-9.14851485148515
-2.93069306930693,2.79722317059292,-9.06930693069307
-1.64705882352941,2.96587784539103,-8.90196078431372
-2.93069306930693,2.79722317059292,-8.95049504950495
-2.86274509803921,2.96587784539103,-8.74509803921568
-2.93069306930693,2.79722317059292,-8.83168316831683
-2.86274509803921,2.96587784539103,-8.62745098039216
-2.94949494949495,2.44969232555439,-8.88888888888889
-2.89108910891089,2.79722317059292,-8.63366336633663
-2.92,2.62519540229885,-8.68
-2.89108910891089,2.79722317059292,-8.51485148514851
-2.89108910891089,2.79722317059292,-8.43564356435644
-2.92,2.62519540229885,-8.48
-2.85148514851485,2.79722317059292,-8.31683168316832
-1.6,2.62519540229885,-8.36
-2.88,2.62519540229885,-8.28
-2.84,2.62519540229885,-8.24
-2.88,2.62519540229885,-8.16
-2.85148514851485,2.79722317059292,-8
-2.84,2.62519540229885,-8.04
-2.88,2.62519540229885,-7.96
-2.84,2.62519540229885,-7.92
-2.84,2.62519540229885,-7.84
-2.84,2.62519540229885,-7.8
-2.84,2.62519540229885,-7.72
-2.84,2.62519540229885,-7.64
-2.84,2.62519540229885,-7.6
-2.8,2.62519540229885,-7.52
-2.8,2.62519540229885,-7.48
-2.8,2.62519540229885,-7.4
-2.86868686868687,2.44969232555439,-7.43434343434344
-2.8,2.62519540229885,-7.28
-2.8,2.62519540229885,-7.2
-2.82828282828283,2.44969232555439,-7.23232323232323
-2.76,2.62519540229885,-7.08
-2.78787878787879,2.44969232555439,-7.11111111111111
-2.76,2.62519540229885,-6.96
-2.76,2.62519540229885,-6.88
-2.78787878787879,2.44969232555439,-6.90909090909091
-2.74747474747475,2.44969232555439,-6.86868686868687
-2.78787878787879,2.44969232555439,-6.78787878787879
-2.72,2.62519540229885,-6.64
-2.74747474747475,2.44969232555439,-6.66666666666667
-2.72,2.62519540229885,-6.52
-2.74747474747475,2.44969232555439,-6.54545454545454
-2.74747474747475,2.44969232555439,-6.46464646464646
-2.68,2.62519540229885,-6.32
-2.70707070707071,2.44969232555439,-6.34343434343434
-2.68,2.62519540229885,-6.2
-2.70707070707071,2.44969232555439,-6.22222222222222
-2.70707070707071,2.44969232555439,-6.14141414141414
